variant,gate,topN,n_dates,ex20_mean_%,ex20_t,ex63_mean_%,ex63_t,top20_minus_univ20_%,hit20,hit63,ann_ret_20d_chain_%,mdd_20d_chain_%,turnover,pick_vol63_%,pick_ext_atr,pick_atr_%,ex20_2022_%,ex20_2023_%,ex20_2024_%,ex20_2025_%,ex20_2026_%
V0_current_like,none,20,224,-0.7007364108031899,-1.5314257437035979,-1.7442940686584747,-1.2251781339308412,-0.6023745328444985,0.45334821428571426,0.4232142857142857,4.386733399437603,-12.551970687680624,0.36210762331838564,23.47169189836282,1.0530724449821496,2.031379177750396,0.719202399413423,-2.1199947398963945,-0.5467520990059922,-0.8415844816913036,-0.7295212483708821
V0_current_like,none,50,224,-0.6482656745122921,-1.5330390558599056,-1.7485230926989805,-1.3550628230654556,-0.5499037965536007,0.4516964285714286,0.42276785714285714,5.866125449618376,-14.632143006330944,0.32,25.90298183904927,0.9518902523522533,2.229206959883926,0.5734062728694131,-1.7252767420758062,-0.6236392205770958,-0.8076273427171734,-0.6689441444050142
V0_current_like,atr<=2.0xMed,20,224,-0.7007364108031899,-1.5314257437035979,-1.7442940686584747,-1.2251781339308412,-0.6023745328444985,0.45334821428571426,0.4232142857142857,4.386733399437603,-12.551970687680624,0.36210762331838564,23.47169189836282,1.0530724449821496,2.031379177750396,0.719202399413423,-2.1199947398963945,-0.5467520990059922,-0.8415844816913036,-0.7295212483708821
V0_current_like,atr<=2.0xMed,50,224,-0.6542210777526367,-1.54985149701493,-1.7515520771480595,-1.357645970861527,-0.5558591997939453,0.45133928571428567,0.42223214285714283,5.5507770377216215,-14.660705287956011,0.3203587443946188,25.825905717200637,0.9508373747011748,2.2226884189281524,0.545349357226963,-1.728490205741858,-0.6236392205770958,-0.7975979027001623,-0.6802759511242898
V0_current_like,atr<=3.0xMed,20,224,-0.7007364108031899,-1.5314257437035979,-1.7442940686584747,-1.2251781339308412,-0.6023745328444985,0.45334821428571426,0.4232142857142857,4.386733399437603,-12.551970687680624,0.36210762331838564,23.47169189836282,1.0530724449821496,2.031379177750396,0.719202399413423,-2.1199947398963945,-0.5467520990059922,-0.8415844816913036,-0.7295212483708821
V0_current_like,atr<=3.0xMed,50,224,-0.6523259994733416,-1.5438113779257492,-1.7539632002642258,-1.360677081615546,-0.5539641215146501,0.45151785714285714,0.4225,5.866125449618376,-14.632143006330944,0.32,25.87097606122296,0.9515005118649846,2.227094026331421,0.5552160170439113,-1.7252767420758062,-0.6236392205770958,-0.8076273427171734,-0.6689441444050142
V0_current_like,ext<=2,20,224,-0.6650114289461021,-1.463717235120107,-1.6841129864441977,-1.1995550808368187,-0.5666495509874104,0.4609375,0.4283482142857143,3.9280816128463902,-15.729537429534846,0.4946188340807175,24.217677742061568,0.49976874335120675,2.098546176576455,0.50254823605098,-1.9165411155136727,-0.45653097806825393,-0.975705153790412,-0.27712956324412086
V0_current_like,ext<=2,50,224,-0.6735341845433773,-1.581618714142055,-1.8816614062699033,-1.4837732039677733,-0.5751723065846858,0.4532142857142857,0.42160714285714285,4.5513787945479445,-16.344313693586386,0.44529147982062783,27.12102694384567,0.40439863278746063,2.33434277214985,0.544443860581427,-1.7274060558058784,-0.628669108578905,-0.9719547164977504,-0.48718151344421645
V0_current_like,ext<=3,20,224,-0.6289863570987636,-1.3729352984843763,-1.6629410513227643,-1.1617560781637866,-0.530624479140072,0.4571428571428572,0.42790178571428567,4.340307928765252,-12.544263451882276,0.41412556053811655,23.68498247061718,0.8427348232107159,2.048029456896869,0.815079125964822,-2.0267091133549,-0.4785183414261347,-0.9178166299767133,-0.43727900210319987
V0_current_like,ext<=3,50,224,-0.6616530347806157,-1.5497805455341258,-1.8622029095502486,-1.4414289085229464,-0.5632911568219242,0.45205357142857144,0.4213392857142857,4.719355503696376,-15.701373955286325,0.3674439461883408,26.18133135830392,0.7301327074904584,2.2540238867069484,0.5808991142426734,-1.7433194165658334,-0.662586908851649,-0.9417854094707067,-0.4112770316075885
V0_current_like,atr<=1.75xMed,20,224,-0.709267229573793,-1.5529610425291402,-1.7520450771103895,-1.2311620723116163,-0.6109053516151014,0.453125,0.42299107142857145,4.386733399437603,-12.551970687680624,0.36210762331838564,23.469418733507805,1.0531375826339298,2.0308160842854006,0.719202399413423,-2.1199947398963945,-0.5467520990059922,-0.8415844816913036,-0.8091422235631763
V0_current_like,atr<=1.75xMed,50,224,-0.6564183801460768,-1.5544551241845113,-1.7354885523973098,-1.3452769136805713,-0.5580565021873853,0.45151785714285714,0.4225892857142857,5.637573204194424,-14.632143006330933,0.3203587443946188,25.77624874266619,0.9504594114775219,2.217023982518383,0.5486848027529638,-1.7349700861561819,-0.6210216848593229,-0.8063548215899339,-0.6814428191707274
V0_current_like,ext<=2&atr<=1.75xMed,20,224,-0.6676873396275387,-1.4718908446320513,-1.6725150204009986,-1.1912060378356226,-0.5693254616688472,0.4611607142857143,0.42857142857142855,4.201974926222851,-14.737992730087157,0.4946188340807175,24.198344265573184,0.500311771925728,2.0948941275955666,0.511157077779122,-1.9011884611488685,-0.45653097806825393,-0.975705153790412,-0.35202451313116784
V0_current_like,ext<=2&atr<=1.75xMed,50,224,-0.7016508963840994,-1.663099753701854,-1.8112868550344847,-1.4215413500756153,-0.6032890184254078,0.45321428571428574,0.42312500000000003,3.3806102856132725,-16.3443136935864,0.4438565022421525,26.765586051612228,0.40330637917390044,2.30110121404138,0.536721071496636,-1.7257454331225157,-0.6229875517638466,-1.065761746980018,-0.5533799071479616
V0_current_like,atr<=2.5xMed,20,224,-0.7007364108031899,-1.5314257437035979,-1.7442940686584747,-1.2251781339308412,-0.6023745328444985,0.45334821428571426,0.4232142857142857,4.386733399437603,-12.551970687680624,0.36210762331838564,23.47169189836282,1.0530724449821496,2.031379177750396,0.719202399413423,-2.1199947398963945,-0.5467520990059922,-0.8415844816913036,-0.7295212483708821
V0_current_like,atr<=2.5xMed,50,224,-0.6523259994733416,-1.5438113779257492,-1.7539632002642258,-1.360677081615546,-0.5539641215146501,0.45151785714285714,0.4225,5.866125449618376,-14.632143006330944,0.32,25.87097606122296,0.9515005118649846,2.227094026331421,0.5552160170439113,-1.7252767420758062,-0.6236392205770958,-0.8076273427171734,-0.6689441444050142
V0_current_like,ext<=4&atr<=2.5xMed,20,224,-0.6989215652483328,-1.5352465981746408,-1.7286797110754666,-1.2101158713289089,-0.6005596872896412,0.45334821428571426,0.42410714285714285,4.190269692138138,-12.554955556244252,0.3757847533632287,23.524795565023755,0.9928039386736066,2.0357079941225034,0.7316035671197655,-2.1151293870692203,-0.562177019791561,-0.8495446170684715,-0.6998357406313415
V0_current_like,ext<=4&atr<=2.5xMed,50,224,-0.6435037254630163,-1.525303979917331,-1.8113937666689208,-1.4031172294521028,-0.5451418475043248,0.4529464285714286,0.4216964285714286,5.627538037310886,-14.9530596132734,0.33219730941704034,25.878090125669228,0.8871543210786924,2.2294304027954914,0.5803410149033272,-1.7312631497465567,-0.5990148500563128,-0.8556229304996616,-0.5777849472398099
V2_volscaled_mid,none,20,224,0.2535515623813039,0.361953625272983,4.333485453476398,1.4331733918637086,0.35191344033999555,0.47053571428571433,0.503125,13.449100682676086,-26.782307262361236,0.32623318385650224,64.01527274115578,0.12851375196028483,5.450408577335127,1.6914892913390958,-0.5153818395647787,-0.7105864021787389,-0.8292591977195134,3.124269057483703
