variant,gate,topN,n_dates,ex20_mean_%,ex20_t,ex63_mean_%,ex63_t,top20_minus_univ20_%,hit20,hit63,ann_ret_20d_chain_%,mdd_20d_chain_%,turnover,pick_vol63_%,pick_ext_atr,pick_atr_%,ex20_2022_%,ex20_2023_%,ex20_2024_%,ex20_2025_%,ex20_2026_%
V16c_Mvs60_T20_resid10_52w10,atr<=2.5xMed,20,224,-0.2673363806159868,-0.42186207178308605,1.2376767558912083,0.6161522831613283,-0.16897450265729544,0.47299107142857144,0.4669642857142858,7.150490406818677,-29.119791102299942,0.34955156950672645,38.276565089182284,1.178387060772869,3.255816169041952,0.23600235214153537,-1.4781820628897584,0.6579986437284374,-0.1567719105117481,-0.9514875158918493
V16d_Mvs50_T25_R25(half),none,20,224,-0.7602247444211527,-1.6782543815780386,-1.0820706423674704,-0.7855117258266014,-0.6618628664624613,0.4582589285714286,0.44843749999999993,2.044978027159572,-16.008106725339054,0.310762331838565,22.505170872784525,0.6493189378706082,1.9937677692132176,0.1204562534891988,-1.812851046147941,-0.216104066112552,-1.2383799190248328,-0.5394334941888268
V16d_Mvs50_T25_R25(half),atr<=1.75xMed,20,224,-0.758994397939971,-1.6759989037698637,-1.0853511086057877,-0.7880730346480619,-0.6606325199812796,0.4582589285714286,0.4482142857142857,2.108596843958055,-16.008106725339054,0.3100896860986547,22.463979929000473,0.6510347006868301,1.9916975148433338,0.1204562534891988,-1.812851046147941,-0.216104066112552,-1.2328679667891391,-0.5394334941888268
V16d_Mvs50_T25_R25(half),atr<=2.5xMed,20,224,-0.7602247444211527,-1.6782543815780386,-1.0820706423674704,-0.7855117258266014,-0.6618628664624613,0.4582589285714286,0.44843749999999993,2.044978027159572,-16.008106725339054,0.310762331838565,22.505170872784525,0.6493189378706082,1.9937677692132176,0.1204562534891988,-1.812851046147941,-0.216104066112552,-1.2383799190248328,-0.5394334941888268
V16e_alpha06_on_prodA,none,20,224,0.07364291203493104,0.09390543687906529,1.646765804613765,0.6401571036986292,0.17200478999362256,0.4727678571428572,0.45535714285714285,11.306638087695141,-32.859184758931626,0.29237668161434976,53.83792205881267,0.9639116229961144,4.584598790802737,0.494310236089901,-1.2566605823068975,1.0759778469209207,-1.0090568108459912,2.136144908455329
V16e_alpha06_on_prodA,atr<=1.75xMed,20,224,1.9190168748281994e-05,2.9230750806653865e-05,1.1084584964625654,0.5853524405289149,0.0983810681274399,0.4799107142857143,0.46584821428571427,9.81111593443833,-20.796460983310226,0.3309417040358744,39.34213104718882,1.0265217882810727,3.3070213920566895,0.29271525072291044,-1.154480330905052,1.4316254556946864,-0.4244270439250135,-0.30280699923237264
V16e_alpha06_on_prodA,atr<=2.5xMed,20,224,0.17473327271178005,0.24329889781236724,1.937354017866085,0.847636873622218,0.2730951506704716,0.4810267857142857,0.4714285714285714,12.204035809057112,-24.397981896671283,0.30672645739910315,45.310382958419,1.0052741591654848,3.8125884347661967,0.26437018068753426,-1.3937805796778757,1.7569298591399871,-0.10468395094528916,0.541603234467538
V16f_alpha085_on_prodA_noR,none,20,224,-0.21532214967632973,-0.29954228691910656,1.3564014981434664,0.5509162219227451,-0.11696027171763819,0.46875,0.4517857142857143,7.640035037491333,-31.428384024816236,0.2991031390134529,49.44549919066013,0.9370266694095873,4.273088208746039,0.5102688739713628,-1.6813117323434335,0.5562483408081487,-1.2104078904974316,1.7928316198154086
V16f_alpha085_on_prodA_noR,atr<=1.75xMed,20,224,-0.13533097360689128,-0.21476077699376328,0.8394656853034098,0.45175822792859655,-0.03696909564819979,0.4741071428571428,0.46272321428571433,7.355520210600308,-21.004783511435086,0.3282511210762331,36.64079147875526,0.9744961983253836,3.123811669152135,0.19145632385831812,-1.4332042796452609,1.2469302973226604,-0.24157395397254416,-0.7706065610875965
V16f_alpha085_on_prodA_noR,atr<=2.5xMed,20,224,-0.10040573026771232,-0.14953923739086591,1.5598706025112798,0.7029754476437613,-0.002043852309020828,0.47544642857142855,0.4662946428571428,10.238750919353867,-25.20004498685934,0.30986547085201793,42.23396705653718,0.959556847192139,3.606597796791526,0.3809815493890326,-1.6568478560412947,1.3323165530491174,-0.351008255596115,-0.3234576300001915
V16g_D_like_alpha085,none,20,224,-0.10765120321567874,-0.16111756217113185,1.419210179842437,0.5552957625910029,-0.009289325256987216,0.47299107142857144,0.453125,12.43805561282294,-32.618105353870064,0.3020179372197309,47.60341499156258,0.8766072854772317,4.1170913864354794,0.3017676423058746,-1.4056732739354172,0.33212738177682305,-0.18430968080816235,0.987105292197169
V16g_D_like_alpha085,atr<=1.75xMed,20,224,-0.1530955498371722,-0.25899192164772666,0.8680237614540074,0.4852189577082913,-0.05473367187848072,0.47455357142857146,0.46249999999999997,10.167826078616727,-21.192111174238626,0.32578475336322865,35.06800147326724,0.9053487119682442,3.0084531965144166,0.09126557853261012,-1.3684010330595058,1.0070778950014916,-0.10571760019466583,-0.6460268823967951
V16g_D_like_alpha085,atr<=2.5xMed,20,224,-0.13160019292703165,-0.20968667759901446,1.2780213669435727,0.600004034589079,-0.03323831496834013,0.4785714285714286,0.46227678571428565,13.89182747429103,-27.303471842899583,0.3134529147982063,40.03968895081393,0.8941812904908158,3.4344077199329894,0.37131919632251864,-1.614830539425989,0.9382248818047565,-0.09003211188191045,-0.4046881065259948
V2_volscaled_mid,none,20,224,0.2535515623813039,0.361953625272983,4.333485453476398,1.4331733918637086,0.35191344033999555,0.47053571428571433,0.503125,13.449100682676086,-26.782307262361236,0.32623318385650224,64.01527274115578,0.12851375196028483,5.450408577335127,1.6914892913390958,-0.5153818395647787,-0.7105864021787389,-0.8292591977195134,3.124269057483703
V2_volscaled_mid,atr<=1.75xMed,20,224,0.36141769168350346,0.6883401213176441,2.9160381648573104,1.6572650185222613,0.45977956964219496,0.4897321428571428,0.5258928571428572,18.66750211289081,-18.101871653197843,0.3883408071748879,38.07658239109081,0.2538457744211837,3.321366342126295,0.6212004924113409,-0.36154754638873,0.7481246171237732,0.6146961551837146,-0.006921790808339656
V2_volscaled_mid,atr<=2.5xMed,20,224,0.6731674513912008,1.0711902106568325,4.191979268785911,1.8300654156400316,0.7715293293498925,0.4863839285714286,0.5265624999999999,21.041900742866225,-24.075503280827228,0.35941704035874433,47.16009010722524,0.23298718167669355,4.022085694043171,1.3295810113684423,-0.7902753460413657,0.6753269500726223,1.0440532893517516,1.5773005780856868
M_vs_mid_only,none,20,224,0.6286601044619134,0.7121638033080765,3.7624915217219015,1.2520234928118945,0.7270219824206049,0.4801339285714285,0.48660714285714285,28.09792063325347,-20.239003426870905,0.297982062780269,61.5646955254684,0.17121263663552444,5.318720705720642,1.932830748239785,-0.9042481161201291,-0.21647201140032132,0.22408695618042568,3.7087493564366913
M_vs_mid_only,atr<=1.75xMed,20,224,0.6146758978544336,1.0749585251531053,2.78695754415508,1.4501033096470222,0.713037775813125,0.4991071428571429,0.5109375,22.04182545070308,-17.878348581890602,0.3522421524663677,38.650071245297,0.329165335724567,3.3514849281299774,1.0428389776914138,-0.3290876575013937,1.1459560190946734,0.5031697751466898,0.8143143915759978
M_vs_mid_only,atr<=2.5xMed,20,224,1.2262719316639337,1.8164339264306086,4.18694878158808,1.783271369973828,1.3246338096226251,0.5029017857142858,0.5129464285714286,32.06558343023549,-16.452204236610225,0.3192825112107623,47.43876786563161,0.2660327682292854,4.0805199537602395,1.9164320457180866,-0.7120409130218321,0.7612176253888159,2.2347854112179193,2.694383509482152
M_vs_short_only,none,20,224,-0.5114057874434772,-0.7469005121861914,0.8917487742619751,0.34384218606459377,-0.41304390948478564,0.4515625,0.4368303571428571,6.913435021117187,-26.327843085746338,0.35336322869955156,55.757850093397884,1.0807682600067525,4.582116488314483,-0.10441361428955988,-1.2538732200176872,-0.9330103638872232,-0.187131137801791,0.3902716838530911
M_vs_short_only,atr<=1.75xMed,20,224,-0.3564867008912881,-0.6284627402064296,0.5574936886322809,0.2934463424037091,-0.2581248229325966,0.46919642857142857,0.45200892857142855,4.881920058451028,-24.352636241201107,0.38408071748878925,36.27456859147689,1.15033144278143,3.0694761853093957,-0.27522449858700104,-1.0317344761945713,0.7463482612935022,-0.42363244815890033,-1.276702621554167
M_vs_short_only,atr<=2.5xMed,20,224,-0.34683555508999775,-0.541750560598869,1.165994607837317,0.5077417242105422,-0.2484736771313061,0.4640625,0.45156250000000003,5.875457633823289,-28.9298395131101,0.373542600896861,43.43763964953303,1.1329042723942933,3.594086812654727,-0.2733207081750145,-1.423443060344872,0.5532135902736735,-0.005116218885006171,-0.8440768534832718
